"id_hal","abstract_en","title","author_names","Article_id","Translation_text","Translation_id","trans_sys_id","Postedit_id","Postedit_text","user_id","start_time","end_time","translation_id","severity","prob_faithfulness","prob_grammar","prob_terminology","prob_style","prob_spelling_punctuation","prob_document","prob_other","free_text","search_time","tech_error"
"1842475","In  this  paper,  we  present  a  method  for temporal relation extraction from clinical narratives  in  French  and  in  English.   We experiment  on  two  comparable  corpora, the  MERLOT  corpus  for  French  and  the THYME corpus for English, and show that a common approach can be used for both languages.","Temporal information extraction from clinical text","Julien Tourille, Olivier Ferret, Xavier Tannier, Aurélie Névéol","1958","Extraction d'informations temporelles à partir de textes cliniques

Dans cet article, nous présentons une méthode d'extraction de relations temporelles à partir de récits cliniques en français et en anglais. Nous expérimentons sur deux corpus comparables, le corpus MERLOT pour le français et le corpus THYME pour l'anglais, et montrons qu'une approche commune peut être utilisée pour les deux langues.","5208","6","493","Extraction d&#039;informations temporelles à partir de textes cliniques

Dans cet article, nous présentons une méthode d&#039;extraction de relations temporelles à partir de documents cliniques en français et en anglais. Nous expérimentons sur deux corpus comparables, le corpus MERLOT pour le français et le corpus THYME pour l&#039;anglais, et montrons qu&#039;une approche commune peut être utilisée pour les deux langues.","3","2023-08-24 20:11:21","2023-08-24 20:13:02","5208",,"1","1","2","1","1","1",NULL,,"2023-08-24 08:11:08","0"
"3014123","Domain adaptation is an old and vexing problem for machine translation systems. The most common and successful approach to supervised adaptation is to fine-tune a baseline system with in-domain parallel data. Standard fine-tuning however modifies all the network parameters, which makes this approach computationally costly and prone to overfitting. A recent, lightweight approach, instead augments a baseline model with supplementary (small) adapter layers, keeping the rest of the model unchanged. This has the additional merit to leave the baseline model intact and adaptable to multiple domains. In this paper, we conduct a thorough analysis of the adapter model in the context of a multidomain machine translation task. We contrast multiple implementations of this idea using two language pairs. Our main conclusions are that residual adapters provide a fast and cheap method for supervised multi-domain adaptation; our two variants prove as effective as the original adapter model and open perspective to also make adapted models more robust to label domain errors.","A Study of Residual Adapters for Multi-Domain Neural Machine Translation","Minh Quang Pham, Josep-Maria Crego, François Yvon, Jean Senellart","1269","Une étude des adaptateurs résiduels pour la traduction automatique de neurones multi-domaines

L’adaptation de domaine est un problème ancien et vexant pour les systèmes de traduction automatique. L’approche la plus courante et la plus réussie en matière d’adaptation supervisée consiste à affiner un système de base avec des données parallèles dans le domaine. Le réglage standard modifie cependant tous les paramètres du réseau, ce qui rend cette approche coûteuse et sujette à un surajustement. Une approche récente et légère augmente plutôt un modèle de base avec des couches d’adaptateur supplémentaires (petites), gardant le reste du modèle inchangé. Cela a le mérite supplémentaire de laisser le modèle de base intact et adaptable à plusieurs domaines. Dans cet article, nous effectuons une analyse approfondie du modèle d’adaptateur dans le cadre d’une tâche de traduction automatique multidomaine. Nous contrastons plusieurs implémentations de cette idée en utilisant deux paires de langages. Nos principales conclusions sont que les adaptateurs résiduels fournissent une méthode rapide et bon marché pour l’adaptation multidomaine supervisée; nos deux variantes s’avèrent aussi efficaces que le modèle d’adaptateur d’origine et une perspective ouverte pour rendre également les modèles adaptés plus robustes pour étiqueter les erreurs de domaine.","3530","4","503","Une étude des adaptateurs résiduels pour la traduction automatique neuronale multi-domaines

L’adaptation au domaine est un problème ancien et délicat pour les systèmes de traduction automatique. L’approche la plus courante et la plus efficace en matière d’adaptation supervisée consiste à affiner un système de base avec des données parallèles du domaine. L&#039;affinage standard modifie cependant tous les paramètres du réseau, ce qui rend cette approche coûteuse et sujette au sur-apprentissage. Une approche récente et moins coûteuse augmente plutôt un modèle de base avec des (petites) couches d’adaptateurs supplémentaires, gardant le reste du modèle inchangé. Cela a l&#039;avantage supplémentaire de laisser le modèle de base intact et adaptable à plusieurs domaines. Dans cet article, nous effectuons une analyse approfondie du modèle avec adaptation dans le cadre d’une tâche de traduction automatique multi-domaine. Nous comparons plusieurs implémentations de cette idée en utilisant deux paires de langages. Nos principales conclusions sont que les adaptateurs résiduels fournissent une méthode rapide et bon marché pour l’adaptation multi-domaine supervisée ; nos deux variantes s’avèrent aussi efficaces que le modèle adapté d’origine et ouvrent également des perspectives prometteuses pour rendre les modèles adaptés plus robustes aux erreurs d&#039;étiquetage des domaines.","3","2023-09-18 15:42:37","2023-09-18 16:26:58","3530",,"3","2","3","1","2","2",NULL,,"2023-09-18 03:42:20","0"
"1674140","The dream of a universal translation device goes back many decades, long before Douglas Adams’s fictional Babel fish provided this service in The Hitchhiker’s Guide to the Galaxy. Since the advent of computers, research has focused on the design of digital machine translation tools—computer programs capable of automatically translating a text from a source language to a target language. This has become one of the most fundamental tasks of artificial intelligence. This volume in the MIT Press Essential Knowledge series offers a concise, nontechnical overview of the development of machine translation, including the different approaches, evaluation issues, and market potential. The main approaches are presented from a largely historical perspective and in an intuitive manner, allowing the reader to understand the main principles without knowing the mathematical details. The book begins by discussing problems that must be solved during the development of a machine translation system and offering a brief overview of the evolution of the field. It then takes up the history of machine translation in more detail, describing its pre-digital beginnings, rule-based approaches, the 1966 ALPAC (Automatic Language Processing Advisory Committee) report and its consequences, the advent of parallel corpora, the example-based paradigm, the statistical paradigm, the segment-based approach, the introduction of more linguistic knowledge into the systems, and the latest approaches based on deep learning. Finally, it considers evaluation challenges and the commercial status of the field, including activities by such major players as Google and Systran.","Machine Translation","Thierry Poibeau","3257","Traduction automatique

Le rêve d’un dispositif de traduction universel remonte à de nombreuses décennies, bien avant que le poisson fictif Babel de Douglas Adams fournisse ce service dans The Hitchhiker’s Guide to the Galaxy. Depuis l’avènement des ordinateurs, la recherche s’est concentrée sur la conception d’outils numériques de traduction automatique — des programmes informatiques capables de traduire automatiquement un texte d’une langue source vers une langue cible. C’est devenu l’une des tâches les plus fondamentales de l’intelligence artificielle. Ce volume de la série MIT Press Essential Knowledge offre un aperçu concis et non technique du développement de la traduction automatique, y compris les différentes approches, les questions d’évaluation et le potentiel du marché. Les approches principales sont présentées d’un point de vue largement historique et d’une manière intuitive, permettant au lecteur de comprendre les principes principaux sans connaître les détails mathématiques. Le livre commence par discuter des problèmes qui doivent être résolus lors du développement d’un système de traduction automatique et offrir un bref aperçu de l’évolution du domaine. Il reprend ensuite plus en détail l’histoire de la traduction automatique, décrivant ses débuts prénumériques, ses approches fondées sur des règles, le rapport de 1966 ALPAC (Automatic Language Processing Advisory Committee) et ses conséquences, l’avènement de corpus parallèles, le paradigme basé sur l’exemple, le paradigme statistique, l’approche par segment, l’introduction de plus de connaissances linguistiques dans les systèmes, et les dernières approches basées sur l’apprentissage profond. Enfin, il examine les enjeux d’évaluation et le statut commercial du terrain, y compris les activités d’acteurs majeurs tels que Google et Systran.","2038","4","505","La traduction automatique 

Le rêve d’un dispositif de traduction universel remonte à de nombreuses décennies, bien avant que le poisson Babel imaginaire de Douglas Adams ne fournisse ce service dans Le Guide du voyageur galactique. Depuis l’avènement des ordinateurs, la recherche s’est concentrée sur la conception d’outils numériques de traduction automatique — des programmes informatiques capables de traduire automatiquement un texte d’une langue source vers une langue cible. C’est devenu l’une des tâches les plus fondamentales de l’intelligence artificielle. Ce volume de la série MIT Press Essential Knowledge offre un aperçu concis et non technique du développement de la traduction automatique, portant sur les différentes approches à la traduction automatique, les questions d’évaluation et le potentiel commercial. Les approches principales sont présentées dans une perspective largement historique et d’une manière intuitive, permettant au lecteur d&#039;en comprendre les principes fondamentaux sans en connaître les détails mathématiques. Le livre commence par discuter des problèmes qui doivent être résolus lors du développement d’un système de traduction automatique et offrir un bref aperçu de l’évolution du domaine. Il reprend ensuite plus en détail l’histoire de la traduction automatique, décrivant ses débuts pré-numériques, ses approches fondées sur des règles, le rapport de ALPAC (Automatic Language Processing Advisory Committee) de 1966 et ses conséquences, l’avènement de corpus parallèles, le paradigme basé sur l’exemple, le paradigme statistique, l’approche par segment, l’introduction de plus de connaissances linguistiques dans les systèmes, et les dernières approches basées sur l’apprentissage profond. Enfin, il examine les enjeux d’évaluation et le statut commercial du domaine, y compris les activités d’acteurs majeurs tels que Google et Systran.","3","2023-09-18 17:02:11","2023-09-18 17:10:51","2038",,"3","1","3","1","1","1",NULL,,"2023-09-18 05:02:06","0"
"3029255","We treat projective dependency trees as latent variables in our probabilistic model and induce them in such a way as to be beneficial for a downstream task, without relying on any direct tree supervision. Our approach relies on Gumbel perturbations and differentiable dynamic programming. Unlike previous approaches to latent tree learning, we stochastically sample global structures and our parser is fully differentiable. We illustrate its effectiveness on sentiment analysis and natural language inference tasks. We also study its properties on a synthetic structure induction task. Ablation studies emphasize the importance of both stochasticity and constraining latent structures to be projective trees.","Learning Latent Trees with Stochastic Perturbations and Differentiable Dynamic Programming","Caio Corro, Ivan Titov","1253","Apprentissage d'arbres latents avec perturbations stochastiques et programmation dynamique différentiable

Nous traitons les arbres de dépendance projectifs comme des variables latentes dans notre modèle probabiliste et les induisons de manière à ce qu'ils soient bénéfiques pour une tâche en aval, sans dépendre d'une supervision directe de l'arbre. Notre approche repose sur les perturbations de Gumbel et la programmation dynamique différentiable. Contrairement aux approches précédentes de l'apprentissage des arbres latents, nous échantillonnons stochastiquement les structures globales et notre analyseur syntaxique est entièrement différentiable. Nous illustrons son efficacité sur des tâches d'analyse de sentiments et d'inférence du langage naturel. Nous étudions également ses propriétés dans le cadre d'une tâche d'induction de structures synthétiques. Les études d'ablation soulignent l'importance de la stochasticité et de l'obligation pour les structures latentes d'être des arbres projectifs.","9521","3","517","Apprentissage d&#039;arbres latents avec perturbations aléatoires et programmation dynamique différentiable

Dans notre modèle probabiliste, nous traitons les arbres de dépendance projectifs comme des variables latentes et nous les induisons de manière à ce qu&#039;ils soient bénéfiques pour une tâche en aval, sans dépendre d&#039;une supervision directe de l&#039;arbre. Notre approche repose sur les perturbations de Gumbel et la programmation dynamique différentiable. Contrairement aux approches précédentes de l&#039;apprentissage des arbres latents, nous échantillonnons aléatoirement les structures globales et notre analyseur syntaxique est entièrement différentiable. Nous illustrons son efficacité sur des tâches d&#039;analyse des sentiments et d&#039;inférence en langue naturelle. Nous étudions également ses propriétés dans le cadre d&#039;une tâche d&#039;induction sur des structures synthétiques. Les études d&#039;ablation soulignent l&#039;importance des perturbations aléatoires et de la contrainte pour les structures latentes d&#039;être des arbres projectifs.","3","2023-09-20 14:26:32","2023-09-20 14:49:58","9521",,"2","2","2","1","1","1",NULL,,"2023-09-20 02:26:29","0"
"3029253","We introduce a novel chart-based algorithm for span-based parsing of discontinuous constituency trees of block degree two, including ill-nested structures. In particular, we show that we can build variants of our parser with smaller search spaces and time complexities ranging from O(n^6) down to O(n^3). The cubic time variant covers 98% of constituents observed in linguistic treebanks while having the same complexity as continuous constituency parsers. We evaluate our approach on German and English treebanks (Negra, Tiger, and DPTB) and report state-of-the-art results in the fully supervised setting. We also experiment with pre-trained word embeddings and Bertbased neural networks.","Span-based discontinuous constituency parsing: a family of exact chart-based algorithms with time complexities from O(n^6) down to O(n^3)","Caio Corro","6099","Analyse de constituants discontinus basée sur l'étendue : une famille d'algorithmes exacts basés sur des diagrammes avec des complexités temporelles de O(n^6) à O(n^3)

Nous présentons un nouvel algorithme basé sur les diagrammes pour l'analyse syntaxique basée sur l'étendue des arbres de circonscription discontinus de degré de bloc deux, y compris les structures mal imbriquées. En particulier, nous montrons que nous pouvons construire des variantes de notre analyseur syntaxique avec des espaces de recherche plus petits et des complexités temporelles allant de O(n^6) à O(n^3). La variante à temps cubique couvre 98% des constituants observés dans les banques de données linguistiques tout en ayant la même complexité que les analyseurs de constituants continus. Nous évaluons notre approche sur des banques de données allemandes et anglaises (Negra, Tiger et DPTB) et rapportons des résultats de pointe dans un cadre entièrement supervisé. Nous expérimentons également avec des word embeddings pré-entraînés et des réseaux neuronaux basés sur Bert.","19411","3","521","Analyse de constituants discontinus basée sur les empans : une famille d&#039;algorithmes tabulaires exacts basés avec des complexités temporelles allant de O(n^6) à O(n^3)

Nous présentons un nouvel algorithme tabulaire pour l&#039;analyse syntaxique basée sur les empans des arbres de constituants discontinus de degré de bloc deux, y compris les structures mal imbriquées. En particulier, nous montrons que nous pouvons produire des variantes de notre analyseur syntaxique avec des espaces de recherche plus réduits et des complexités temporelles allant de O(n^6) à O(n^3). La variante à temps cubique couvre 98% des constituants observés dans les corpus arborés tout en ayant la même complexité que les analyseurs de constituants continus. Nous évaluons notre approche sur des corpus arborés allemands et anglais (Negra, Tiger et DPTB) et rapportons des résultats à l&#039;état de l&#039;art dans un cadre entièrement supervisé. Nous expérimentons également avec des plongements lexicaux pré-entraînés et des réseaux neuronaux basés sur Bert.","3","2023-09-21 10:59:27","2023-09-21 11:22:08","19411",,"3","2","3","1","1","2",NULL,,"2023-09-21 10:59:17","0"
"3434803","Semantic relations exist two concepts present in the text. Semantic relation extraction becomes an essential part of building an efficient Natural Language Processing (NLP) applications such as Question Answering (QA) and Information Retrieval (IR) system. Automatic semantic relation extraction from text increases the efficiency of these systems by aiding in retrieving more accurate information to the user query. In this research work, we have proposed a framework that extracts agricultural entities and finds the semantic relation exist between entities. Entity extraction is done using a Parts Of Speech (POS) tagger, Word Suffixes and Thesaurus without using any of the external domain-specific knowledge bases, such as Ontology and WordNet. Semantic relation exists between entities are done by using Multinomial Naïve Bayes (MNB) classifier. This paper extracts two entities, namely disease and treatment and focuses on two semantic relations namely “Cure” and “Prevent”. The “Cure” semantic relation expresses the remedial measure for the diseases that prevail in the crops, and the “Prevent” semantic relation shows the precautionary measures that could prevent the crop from being affected. The proposed approach has been trained with 2281 sentences and tested against 553 sentences and then evaluated using standard metrics.","A Thesaurus Based Semantic Relation Extraction for Agricultural Corpora","R. Srinivasan, C. Subalalitha","922","Extraction de relations sémantiques basée sur un thésaurus pour des corps agricoles

Les relations sémantiques existent deux concepts présents dans le texte. L'extraction de relations sémantiques devient un élément essentiel de la construction d'applications efficaces de traitement du langage naturel (PNL), telles que le système de réponse aux questions (QA) et de récupération d'informations (IR). L'extraction automatique de relations sémantiques à partir de texte augmente l'efficacité de ces systèmes en aidant à récupérer des informations plus précises pour la requête de l'utilisateur. Dans ce travail de recherche, nous avons proposé un cadre qui extrait des entités agricoles et trouve la relation sémantique existe entre les entités. L'extraction d'entité est effectuée à l'aide d'un marqueur de parties de la parole (POS), de suffixes de mots et de thésaurus sans utiliser aucune des bases de connaissances externes spécifiques au domaine, telles que Ontology et WordNet. Les relations sémantiques entre les entités sont réalisées en utilisant le classificateur Multinomial Naïve Bayes (MNB). Cet article extrait deux entités, à savoir la maladie et le traitement et se concentre sur deux relations sémantiques à savoir «Cure» et «Prevent». La relation sémantique « Cure » exprime la mesure curative pour les maladies qui prévalent dans les cultures, et la relation sémantique « Prevent » montre les mesures de précaution qui pourraient empêcher la culture d'être affectée. L'approche proposée a été formée avec 2 281 phrases et testée par rapport à 553 phrases, puis évaluée à l'aide de mesures standard.","4669","6","1","Extraction de relations sémantiques basée sur un thésaurus pour des corpus agricoles

Les relations sémantiques regroupe deux concepts présents dans les textes. L&#039;extraction de relations sémantiques devient un élément essentiel de la construction d&#039;applications efficaces de traitement automatique des langues (TAL), telles que le système de questions-réponses et de récupération d&#039;informations. L&#039;extraction automatique de relations sémantiques à partir de texte augmente l&#039;efficacité de ces systèmes en aidant à récupérer des informations plus précises pour la requête de l&#039;utilisateur. Dans ce travail de recherche, nous avons proposé un cadre qui extrait des entités agricoles et trouve la relation sémantique qui existe entre elles. L&#039;extraction d&#039;entité est effectuée à l&#039;aide d&#039;un étiqueteur morphosyntaxique, de suffixes de mots et de thésaurus sans utiliser aucune des bases de connaissances externes spécifiques au domaine, telles que Ontology ou WordNet. Les relations sémantiques entre les entités sont déterminées en utilisant le classificateur Multinomial Naïve Bayes (MNB). Cet article extrait deux entités, à savoir la maladie et le traitement et se concentre sur deux relations sémantiques à savoir « Cure » et « Prevent ». La relation sémantique « Cure » exprime la mesure curative pour les maladies qui prévalent dans les cultures, et la relation sémantique « Prevent » montre les mesures de précaution qui pourraient empêcher la culture d&#039;être affectée. L&#039;approche proposée a été formée avec 2 281 phrases et testée par rapport à 553 phrases, puis évaluée à l&#039;aide de mesures standard.","4","2023-05-30 10:59:36","2023-05-30 11:04:10","4669",,"2","1","4","3","2","1",NULL,"À chaque fois que le texte source emploie le verbe &quot;exist&quot;, il y a un problème grammatical rendant la phrase au mieux incorrecte, au pire inintelligible. Dans ces conditions, la TA n’est pas en mesure de produire une traduction convenable étant donné qu’elle ne peut améliorer le texte source.","2023-05-30 10:58:50","0"
"3762935","We present the AGODA (Analyse semantique et Graphes relationnels pour l’Ouverture des Débats à l’Assemblée nationale) project, which aims to create a platform for consulting and exploring digitised French parliamentary debates (1881-1940) available in the digital library of the National Library of France. This project brings together historians and NLP specialists: parliamentary debates are indeed an essential source for French history of the contemporary period, but also for linguistics. This project therefore aims to produce a corpus of texts that can be easily exploited with computational methods, and that respect the TEI standard. Ancient parliamentary debates are also an excellent case study for the development and application of tools for publishing and exploring large historical corpora. In this paper, we present the steps necessary to produce such a corpus. We detail the processing and publication chain of these documents, in particular by mentioning the problems linked to the extraction of texts from digitised images. We also introduce the first analyses that we have carried out on this corpus with “bag-of-words” techniques not too sensitive to OCR quality (namely topic modelling and word embedding).","Between History and Natural Language Processing: Study, Enrichment and Online Publication of French Parliamentary Debates of the Early Third Republic (1881–1899)","Marie Puren, Aurélien Pellet, Nicolas Bourgeois, Pierre Vernus, Fanny Lebreton","4406","Entre l'histoire et le traitement du langage naturel : Étude, enrichissement et publication en ligne des débats parlementaires français de la Troisième République (1881-1899)

Nous présentons le projet AGODA (Analyze semantique et Graphes relationnels pour l’Ouverture des Débats à l’Assemblée nationale), qui vise à créer une plateforme de consultation et d’exploration des débats parlementaires français numérisés (1881-1940) disponible dans la bibliothèque numérique de la Bibliothèque nationale de France. Ce projet réunit des historiens et des spécialistes de la PNL : les débats parlementaires sont en effet une source essentielle pour l'histoire française de l'époque contemporaine, mais aussi pour la linguistique. Ce projet vise donc à produire un corpus de textes facilement exploitables par des méthodes de calcul, et respectant la norme TEI. Les débats parlementaires anciens sont également une excellente étude de cas pour le développement et l'application d'outils pour la publication et l'exploration de grands corpus historiques. Dans cet article, nous présentons les étapes nécessaires pour produire un tel corpus. Nous détaillons la chaîne de traitement et de publication de ces documents, notamment en mentionnant les problèmes liés à l'extraction de textes à partir d'images numérisées. Nous présentons également les premières analyses que nous avons réalisées sur ce corpus avec des techniques « bag-of-words » peu sensibles à la qualité OCR (à savoir modélisation thématique et intégration de mots).","16322","6","2","Entre Histoire et le traitement automatique des langues : étude, enrichissement et publication en ligne des débats parlementaires français de la Troisième République (1881-1899)

Nous présentons le projet AGODA (Analyze semantique et Graphes relationnels pour l’Ouverture des Débats à l’Assemblée nationale), qui vise à créer une plateforme de consultation et d’exploration des débats parlementaires français numérisés (1881-1940) disponible dans la bibliothèque numérique de la Bibliothèque Nationale de France. Ce projet réunit des historiens et des spécialistes du TAL : les débats parlementaires sont en effet une source essentielle pour l&#039;histoire française de l&#039;époque contemporaine, mais aussi pour la linguistique. Ce projet vise donc à produire un corpus de textes facilement exploitables par des méthodes de calcul, et respectant la norme TEI. Les débats parlementaires anciens sont également une excellente étude de cas pour le développement et l&#039;application d&#039;outils pour la publication et l&#039;exploration de grands corpus historiques. Dans cet article, nous présentons les étapes nécessaires pour produire un tel corpus. Nous détaillons la chaîne de traitement et de publication de ces documents, notamment en mentionnant les problèmes liés à l&#039;extraction de textes à partir d&#039;images numérisées. Nous présentons également les premières analyses que nous avons réalisées sur ce corpus avec des techniques « sac-de-mots » peu sensibles à la qualité OCR (à savoir la modélisation thématique et le plongement lexical).","4","2023-05-30 11:04:55","2023-05-30 11:15:29","16322",,"1","1","3","1","2","1",NULL,,"2023-05-30 11:04:10","0"
"3466721","The Artificial Intelligence for Media and Humanities laboratory (AIMH) has the mission to investigate and advance the state of the art in the Artificial Intelligence field, specifically addressing applications to digital media and digital humanities, and taking also into account issues related to scalability. This report summarize the 2020 activities of the research group.","AIMH Research Activities 2020","Nicola Aloia, Giuseppe Amato, Valentina Bartalesi, Filippo Benedetti, Paolo Bolettieri, Fabio Carrara, Vittore Casarosa, Luca Ciampi, Cesare Concordia, Silvia Corbara, Marco Benedetto, Andrea Esuli, Fabrizio Falchi, Claudio Gennaro, Gabriele Lagani, Fabio Valerio Massoli, Carlo Meghini, Nicola Messina, Daniele Metilli, Alessio Molinari, Alejandro Moreo, Alessandro Nardi, Andrea Pedrotti, Nicolò Pratelli, Fausto Rabitti, Pasquale Savino, Fabrizio Sebastiani, Costantino Thanos, Luca Trupiano, Lucia Vadicamo, Claudio Vairo","5142","Activités de recherche de l’AIMH 2020

Le laboratoire d’intelligence artificielle pour les médias et les sciences humaines (AIMH) a pour mission d’étudier et de faire progresser l’état de la technique dans le domaine de l’intelligence artificielle, en abordant spécifiquement les applications aux médias numériques et aux humanités numériques, ainsi qu’en tenant compte des questions liées à l’évolutivité. Ce rapport résume les activités 2020 du groupe de recherche.","11929","4","5","Activités de recherche de l’AIMH 2020

Le laboratoire d’intelligence artificielle pour les médias et les sciences humaines (AIMH) a pour mission d’étudier et de faire progresser la technique dans le domaine de l’intelligence artificielle, en abordant spécifiquement les applications aux médias numériques et aux humanités numériques, ainsi qu’en tenant compte des questions liées à l’évolutivité. Ce rapport résume les activités 2020 du groupe de recherche.","4","2023-05-30 11:29:30","2023-05-30 11:33:16","11929",,"1","1","1","2","1","1",NULL,,"2023-05-30 11:29:07","0"
"1899826","In this paper, we propose a two-step method to normalize multi-word terms with concepts from a domain-specific ontology. Normalization is a critical step of information extraction. The method uses vector representations of terms computed with word embedding information and hierarchical information among ontology concepts. A training dataset and a first result dataset with high precision and low recall are generated by using the ToMap unsupervised normalization method. It is based on the similarities between the form of the term to normalize and the form of concept labels. Then, a projection of the space of terms towards the space of concepts is learned by globally minimizing the distances between vectors of terms and vectors of concepts. It applies multivariate linear regression using the previously generated training dataset. Finally, a distance calculation is carried out between the projections of term vectors and the concept vectors, providing a prediction of normalization by a concept for each term. This method was evaluated through the categorization task of bacterial habitats of BioNLP Shared Task 2016. Our results largely outperform all existing systems on this task, opening up very encouraging prospects.","Combining rule-based and embedding-based approaches to normalize textual entities with an ontology","Arnaud Ferré, Louise Deléger, Pierre Zweigenbaum, Claire Nédellec","1981","Combiner les approches basées sur les règles et sur l'intégration pour normaliser les entités textuelles avec une ontologie

Dans cet article, nous proposons une méthode en deux étapes pour normaliser les termes multi-mots avec les concepts d'une ontologie spécifique à un domaine. La normalisation est une étape critique de l'extraction d'informations. La méthode utilise des représentations vectorielles des termes calculées à l'aide d'informations sur l'intégration des mots et d'informations hiérarchiques sur les concepts de l'ontologie. La méthode de normalisation non supervisée ToMap permet de générer un ensemble de données de formation et un ensemble de données de premier résultat avec une précision élevée et un faible rappel. Cette méthode est basée sur les similitudes entre la forme du terme à normaliser et la forme des étiquettes de concepts. Ensuite, une projection de l'espace des termes vers l'espace des concepts est apprise en minimisant globalement les distances entre les vecteurs de termes et les vecteurs de concepts. La régression linéaire multivariée est appliquée à l'aide de l'ensemble de données d'apprentissage généré précédemment. Enfin, un calcul de distance est effectué entre les projections des vecteurs de termes et les vecteurs de concepts, ce qui permet de prédire la normalisation par un concept pour chaque terme. Cette méthode a été évaluée à travers la tâche de catégorisation des habitats bactériens de BioNLP Shared Task 2016. Nos résultats surpassent largement tous les systèmes existants sur cette tâche, ouvrant des perspectives très encourageantes.","10745","3","6","Combiner les approches basées sur les règles et sur le plongement pour normaliser des entités textuelles avec une ontologie

Dans cet article, nous proposons une méthode en deux étapes pour normaliser les termes complexes avec les concepts d&#039;une ontologie spécifique à un domaine. La normalisation est une étape critique de l&#039;extraction d&#039;informations. La méthode utilise des représentations vectorielles des termes, calculées à l&#039;aide d&#039;informations sur l&#039;intégration des mots et d&#039;informations hiérarchiques sur les concepts de l&#039;ontologie. La méthode de normalisation non supervisée ToMap permet de générer un ensemble de données de formation et un ensemble de données de premier résultat avec une précision élevée et un faible rappel. Cette méthode est basée sur les similitudes entre la forme du terme à normaliser et la forme des étiquettes de concepts. Ensuite, une projection de l&#039;espace des termes vers l&#039;espace des concepts est apprise en minimisant globalement les distances entre les vecteurs de termes et les vecteurs de concepts. La régression linéaire multivariée est appliquée à l&#039;aide de l&#039;ensemble de données d&#039;apprentissage généré précédemment. Enfin, un calcul de distance est effectué entre les projections des vecteurs de termes et les vecteurs de concepts, ce qui permet de prédire la normalisation par un concept pour chaque terme. Cette méthode a été évaluée à travers la tâche de catégorisation des habitats bactériens de BioNLP Shared Task 2016. Nos résultats surpassent largement tous les systèmes existants sur cette tâche, ouvrant des perspectives très encourageantes.","4","2023-05-30 11:33:25","2023-05-30 11:46:50","10745",,"1","2","2","2","2","2",NULL,,"2023-05-30 11:33:16","0"
"1445141","In this paper, we investigate some language acquisition facets of an auto-adaptative system that can automatically acquire most of the relevant lexical knowledge and authoring practices for an application in a given domain. This is the LELIO project: producing customized LELIE solutions. Our goal, within the framework of LELIE (a system that tags language uses that do not follow the Constrained Natural Language principles), is to automate the long, costly and error prone lexical customization of LELIE to a given application domain. Technical texts being relatively restricted in terms of syntax and lexicon, results obtained show that this approach is feasible and relatively reliable. By auto-adaptative, we mean that the system learns from a sample of the application corpus the various lexical terms and uses crucial for LELIE to work properly (e.g. verb uses, fuzzy terms, business terms, stylistic patterns). A technical writer validation method is developed at each step of the acquisition.","LELIO: an auto-adaptative system to acquire domain lexical knowledge in technical texts","Patrick Saint Dizier","1739","LELIO: un système auto-adaptatif pour acquérir des connaissances lexicales de domaine dans les textes techniques

Dans cet article, nous étudions certaines facettes de l’acquisition de langage d’un système auto-adaptatif qui peut automatiquement acquérir la plupart des connaissances lexicales pertinentes et des pratiques de création pour une application dans un domaine donné. Voici le projet LELIO: produire des solutions LELIE personnalisées. Notre objectif, dans le cadre de LELIE (un système qui balise les langages qui ne suivent pas les principes du langage naturel limité), est d’automatiser la personnalisation lexicale longue, coûteuse et sujette aux erreurs de LELIE sur un domaine d’application donné. Les textes techniques étant relativement limités en termes de syntaxe et de lexique, les résultats obtenus montrent que cette approche est réalisable et relativement fiable. Par auto-adaptatif, nous voulons dire que le système apprend à partir d’un échantillon de corpus d’applications les différents termes lexicals et utilise des termes essentiels pour que LELIE fonctionne correctement (par exemple, usages de verbes, termes flous, termes commerciaux, motifs stylistiques). Une méthode de validation technique est développée à chaque étape de l’acquisition.","1513","4","7","LELIO : un système auto-adaptatif pour acquérir des connaissances lexicales de domaine dans les textes techniques

Dans cet article, nous étudions certaines facettes de l’acquisition du langage par un système auto-adaptatif qui peut automatiquement acquérir la plupart des connaissances lexicales pertinentes et des pratiques de création pour une application dans un domaine donné. Voici le projet LELIO : produire des solutions LELIE personnalisées. Notre objectif, dans le cadre de LELIE (un système qui étiquette les utilisations du langage qui ne suivent pas les principes du langage naturel limité), est d’automatiser la personnalisation lexicale longue, coûteuse et sujette aux erreurs de LELIE sur un domaine d’application donné. Les textes techniques étant relativement limités en termes de syntaxe et de lexique, les résultats obtenus montrent que cette approche est réalisable et relativement fiable. Par auto-adaptatif, nous voulons dire que le système apprend à partir d’un échantillon de corpus d’applications les différents termes lexicaux et utilise des termes essentiels pour que LELIE fonctionne correctement (par exemple, utilisation des verbes, termes flous, termes commerciaux, motifs stylistiques). Une méthode de validation technique est développée à chaque étape de l’acquisition.","4","2023-05-30 11:47:20","2023-05-30 12:00:01","1513",,"1","1","2","1","2","1",NULL,,"2023-05-30 11:46:50","0"
